Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,News - All News Volume,News - Volume,News - Positive Sentiment,News - Negative Sentiment,News - New Products,News - Layoffs,News - Analyst Comments,News - Stocks,News - Dividends,News - Corporate Earnings,News - Mergers & Acquisitions,News - Store Openings,News - Product Recalls,News - Adverse Events,News - Personnel Changes,News - Stock Rumors
2021-04-12,167.760498046875,169.7519989013672,167.5574951171875,168.96949768066406,168.96949768066406,65636000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,470255.0,1376.0,151.0,94.0,41.0,0.0,20.0,22.0,0.0,2.0,10.0,5.0,0.0,37.0,1.0,0.0
2021-04-13,170.04249572753906,171.60000610351562,169.781494140625,170.0,170.0,66316000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,519974.0,1496.0,195.0,86.0,52.0,0.0,17.0,18.0,1.0,3.0,12.0,2.0,0.0,27.0,2.0,0.0
2021-04-14,170.20199584960938,170.2064971923828,166.3000030517578,166.64999389648438,166.64999389648438,62904000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,546202.0,2124.0,247.0,128.0,65.0,0.0,11.0,12.0,1.0,5.0,30.0,3.0,1.0,36.0,1.0,0.0
2021-04-15,168.5500030517578,169.85000610351562,167.60000610351562,168.95449829101562,168.95449829101562,64672000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,549711.0,2409.0,234.0,103.0,65.0,0.0,17.0,24.0,0.0,22.0,16.0,10.0,0.0,32.0,55.0,0.0
2021-04-16,169.0,170.33999633789062,167.7794952392578,169.9720001220703,169.9720001220703,63720000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,487087.0,2183.0,356.0,135.0,80.0,1.0,8.0,27.0,0.0,10.0,10.0,3.0,0.0,30.0,19.0,0.0
2021-04-19,169.51649475097656,171.79649353027344,168.00799560546875,168.60049438476562,168.60049438476562,54508000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,480097.0,1906.0,264.0,69.0,25.0,74.0,24.0,30.0,0.0,4.0,13.0,0.0,0.0,124.0,8.0,0.0
2021-04-20,168.67999267578125,169.14950561523438,165.8000030517578,166.7344970703125,166.7344970703125,52460000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,551137.0,1753.0,214.0,104.0,77.0,8.0,25.0,30.0,2.0,2.0,13.0,2.0,5.0,55.0,2.0,0.0
2021-04-21,165.8000030517578,168.14300537109375,165.1905059814453,168.1009979248047,168.1009979248047,44224000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,566870.0,1971.0,227.0,138.0,76.0,0.0,21.0,23.0,2.0,10.0,11.0,39.0,0.0,19.0,5.0,0.0
2021-04-22,168.58399963378906,168.64349365234375,165.07249450683594,165.45199584960938,165.45199584960938,51612000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,560993.0,1554.0,210.0,74.0,42.0,0.0,26.0,49.0,0.0,25.0,23.0,9.0,0.0,18.0,11.0,0.0
2021-04-23,165.9550018310547,168.75,165.4250030517578,167.04400634765625,167.04400634765625,63856000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,522950.0,1397.0,220.0,86.0,34.0,1.0,20.0,24.0,1.0,14.0,8.0,5.0,0.0,8.0,45.0,0.0
2021-04-26,167.39999389648438,171.42250061035156,166.5469970703125,170.4499969482422,170.4499969482422,97614000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,463424.0,1359.0,194.0,56.0,25.0,0.0,18.0,23.0,0.0,68.0,6.0,2.0,0.0,20.0,2.0,0.0
2021-04-27,172.17349243164062,173.0,169.90049743652344,170.8715057373047,170.8715057373047,76542000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,538544.0,2081.0,282.0,101.0,130.0,0.0,22.0,43.0,0.0,28.0,9.0,1.0,0.0,20.0,3.0,1.0
2021-04-28,171.74000549316406,174.49400329589844,171.25,172.9250030517578,172.9250030517578,92638000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,585156.0,2011.0,256.0,148.0,79.0,0.0,20.0,32.0,0.0,68.0,16.0,6.0,0.0,44.0,2.0,0.0
2021-04-29,175.2550048828125,175.72250366210938,171.75,173.5655059814453,173.5655059814453,153648000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,593725.0,2613.0,288.0,216.0,66.0,0.0,18.0,32.0,1.0,493.0,46.0,3.0,0.0,63.0,28.0,0.0
2021-04-30,176.25599670410156,177.6999969482422,173.125,173.37100219726562,173.37100219726562,140186000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,545088.0,2387.0,300.0,127.0,30.0,0.0,118.0,123.0,0.0,557.0,18.0,5.0,0.0,91.0,8.0,0.0
2021-05-03,174.2364959716797,174.33250427246094,168.63499450683594,169.32449340820312,169.32449340820312,117510000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,445902.0,1540.0,166.0,95.0,48.0,0.0,67.0,73.0,0.0,66.0,9.0,1.0,0.0,23.0,4.0,0.0
2021-05-04,167.8094940185547,168.3990020751953,163.60650634765625,165.593505859375,165.593505859375,108788000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,579226.0,1683.0,233.0,135.0,25.0,0.0,47.0,56.0,1.0,46.0,10.0,1.0,0.0,35.0,10.0,1.0
2021-05-05,166.9429931640625,167.73500061035156,163.21800231933594,163.52699279785156,163.52699279785156,74226000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,591787.0,1702.0,223.0,116.0,7.0,0.0,27.0,34.0,0.0,48.0,40.0,3.0,0.0,45.0,5.0,1.0
2021-05-06,163.5,165.72000122070312,162.36000061035156,165.31849670410156,165.31849670410156,88954000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,599960.0,1708.0,281.0,90.0,7.0,0.0,61.0,73.0,0.0,31.0,20.0,9.0,1.0,34.0,10.0,0.0
2021-05-07,165.95449829101562,166.54449462890625,164.45350646972656,164.58050537109375,164.58050537109375,94206000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,531858.0,1832.0,208.0,90.0,37.0,1.0,37.0,42.0,0.0,18.0,12.0,2.0,4.0,85.0,1.0,0.0
2021-05-10,164.11599731445312,164.14999389648438,159.5,159.52450561523438,159.52450561523438,116772000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,507314.0,2008.0,195.0,252.0,27.0,1.0,37.0,54.0,0.0,17.0,9.0,1.0,0.0,43.0,2.0,0.0
2021-05-11,156.81399536132812,161.89999389648438,156.36849975585938,161.19549560546875,161.19549560546875,92396000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,564408.0,1931.0,265.0,142.0,41.0,0.0,14.0,27.0,0.0,11.0,17.0,2.0,0.0,46.0,21.0,0.0
2021-05-12,159.25,160.39700317382812,156.65499877929688,157.5970001220703,157.5970001220703,98728000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,592400.0,2445.0,272.0,103.0,81.0,0.0,21.0,31.0,0.0,9.0,15.0,2.0,8.0,72.0,12.0,0.0
2021-05-13,159.27349853515625,160.19200134277344,156.64999389648438,158.07350158691406,158.07350158691406,67018000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,558447.0,2349.0,271.0,161.0,34.0,1.0,29.0,35.0,0.0,8.0,15.0,2.0,0.0,47.0,9.0,0.0
2021-05-14,159.2779998779297,161.4429931640625,159.14999389648438,161.14500427246094,161.14500427246094,66500000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,511702.0,1926.0,242.0,134.0,63.0,8.0,16.0,33.0,2.0,17.0,10.0,9.0,1.0,33.0,11.0,0.0
2021-05-17,162.29649353027344,164.6374969482422,161.72950744628906,163.51950073242188,163.51950073242188,74478000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,491001.0,1884.0,214.0,130.0,61.0,0.0,11.0,36.0,0.0,4.0,75.0,1.0,0.0,13.0,13.0,0.0
2021-05-18,164.62899780273438,165.60000610351562,161.51849365234375,161.61399841308594,161.61399841308594,56568000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,542393.0,2676.0,248.0,102.0,56.0,0.0,23.0,28.0,7.0,11.0,454.0,1.0,0.0,23.0,13.0,3.0
2021-05-19,159.75,161.7375030517578,159.1999969482422,161.58999633789062,161.58999633789062,53594000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,557644.0,1816.0,237.0,84.0,22.0,0.0,14.0,19.0,0.0,8.0,65.0,0.0,0.0,59.0,3.0,0.0
2021-05-20,162.22000122070312,162.98399353027344,161.8090057373047,162.38400268554688,162.38400268554688,52664000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,582069.0,1732.0,252.0,127.0,39.0,0.0,13.0,17.0,0.0,4.0,23.0,11.0,0.0,112.0,12.0,0.0
2021-05-21,162.5,162.83450317382812,159.85049438476562,160.1540069580078,160.1540069580078,82098000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,527215.0,1884.0,241.0,207.0,19.0,2.0,20.0,23.0,1.0,5.0,25.0,4.0,0.0,89.0,2.0,0.0
2021-05-24,160.77499389648438,162.8975067138672,160.52499389648438,162.24949645996094,162.24949645996094,48456000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,453943.0,1217.0,184.0,81.0,21.0,0.0,14.0,17.0,0.0,3.0,82.0,5.0,0.0,11.0,2.0,0.0
2021-05-25,163.33349609375,163.99099731445312,160.68800354003906,162.95249938964844,162.95249938964844,65222000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,539065.0,2297.0,225.0,102.0,41.0,2.0,5.0,13.0,0.0,4.0,131.0,10.0,0.0,167.0,9.0,0.0
2021-05-26,163.72950744628906,164.7864990234375,162.92550659179688,163.25799560546875,163.25799560546875,47680000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,566335.0,4105.0,354.0,122.0,26.0,2.0,14.0,16.0,0.0,10.0,1024.0,16.0,1.0,106.0,148.0,0.0
2021-05-27,162.8000030517578,163.01800537109375,161.5019989013672,161.5054931640625,161.5054931640625,51224000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,578950.0,2760.0,311.0,153.0,37.0,0.0,24.0,29.0,0.0,10.0,293.0,3.0,0.0,56.0,155.0,0.0
2021-05-28,162.10000610351562,162.39950561523438,160.98500061035156,161.15350341796875,161.15350341796875,46596000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,519032.0,1786.0,370.0,132.0,24.0,1.0,22.0,36.0,0.0,8.0,98.0,2.0,4.0,33.0,28.0,0.0
2021-06-01,162.1750030517578,162.5489959716797,160.4530029296875,160.9324951171875,160.9324951171875,48600000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,505960.0,1635.0,233.0,136.0,34.0,2.0,14.0,28.0,0.0,2.0,24.0,0.0,0.0,79.0,16.0,0.0
2021-06-02,161.15499877929688,161.75,160.39999389648438,161.69949340820312,161.69949340820312,40290000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,540387.0,3255.0,533.0,362.0,21.0,0.0,13.0,24.0,0.0,25.0,48.0,1.0,0.0,43.0,10.0,0.0
2021-06-03,160.2115020751953,160.7220001220703,159.20150756835938,159.35049438476562,159.35049438476562,47966000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,570897.0,2354.0,364.0,176.0,71.0,2.0,18.0,29.0,0.0,1.0,18.0,3.0,0.0,33.0,2.0,0.0
2021-06-04,160.60000610351562,161.0500030517578,159.9405059814453,160.31100463867188,160.31100463867188,44994000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,515055.0,1661.0,308.0,134.0,25.0,0.0,15.0,18.0,0.0,10.0,6.0,0.0,7.0,34.0,23.0,0.0
2021-06-07,159.8665008544922,160.39999389648438,158.61000061035156,159.90049743652344,159.90049743652344,44316000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,463798.0,2671.0,317.0,146.0,41.0,1.0,9.0,14.0,0.0,21.0,36.0,0.0,0.0,64.0,110.0,0.0
2021-06-08,161.1304931640625,163.97650146484375,160.90049743652344,163.20550537109375,163.20550537109375,68334000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,526790.0,3201.0,331.0,644.0,72.0,0.0,8.0,18.0,0.0,19.0,37.0,0.0,5.0,127.0,45.0,0.0
2021-06-09,163.64349365234375,164.87899780273438,163.53500366210938,164.0574951171875,164.0574951171875,49110000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,542993.0,2701.0,286.0,229.0,94.0,5.0,9.0,27.0,0.0,22.0,29.0,2.0,4.0,63.0,265.0,0.0
2021-06-10,164.10049438476562,167.5500030517578,164.0574951171875,167.4824981689453,167.4824981689453,69530000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,559894.0,2516.0,315.0,207.0,44.0,0.0,14.0,27.0,0.0,19.0,18.0,2.0,1.0,108.0,86.0,0.0
2021-06-11,167.4824981689453,168.32899475097656,166.67250061035156,167.3415069580078,167.3415069580078,56348000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,519999.0,2329.0,312.0,119.0,29.0,0.0,13.0,16.0,0.0,33.0,13.0,1.0,5.0,174.0,11.0,0.0
2021-06-14,167.3415069580078,169.25,166.77499389648438,169.19349670410156,169.19349670410156,51394000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,466370.0,2026.0,451.0,105.0,52.0,0.0,7.0,15.0,0.0,5.0,11.0,1.0,12.0,48.0,15.0,0.0
2021-06-15,169.1999969482422,169.84950256347656,168.15550231933594,169.156494140625,169.156494140625,48524000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,600146.0,2541.0,477.0,178.0,33.0,1.0,18.0,27.0,1.0,12.0,20.0,17.0,12.0,93.0,18.0,0.0
2021-06-16,169.60000610351562,171.3175048828125,168.02650451660156,170.7624969482422,170.7624969482422,84056000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,612553.0,2834.0,506.0,242.0,49.0,0.0,23.0,45.0,0.0,11.0,15.0,12.0,0.0,49.0,7.0,0.0
2021-06-17,170.15899658203125,174.86000061035156,170.0500030517578,174.46200561523438,174.46200561523438,102730000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,600942.0,2479.0,539.0,220.0,48.0,0.0,19.0,30.0,0.0,10.0,6.0,8.0,1.0,89.0,2.0,0.0
2021-06-18,173.99949645996094,175.35000610351562,173.6855010986328,174.34500122070312,174.34500122070312,104954000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,535743.0,2885.0,834.0,246.0,20.0,0.0,23.0,29.0,0.0,3.0,8.0,2.0,0.0,27.0,1.0,0.0
2021-06-21,173.8209991455078,174.10000610351562,171.6999969482422,172.697998046875,172.697998046875,65542000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,525749.0,9769.0,4550.0,1182.0,73.0,4.0,22.0,59.0,0.0,4.0,61.0,3.0,1.0,128.0,74.0,0.0
2021-06-22,172.9029998779297,176.18899536132812,172.80450439453125,175.27200317382812,175.27200317382812,66902000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,574080.0,6588.0,2504.0,863.0,59.0,0.0,36.0,43.0,0.0,7.0,125.0,3.0,0.0,80.0,9.0,0.0
2021-06-23,175.25,176.0500030517578,174.16000366210938,175.1909942626953,175.1909942626953,56266000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,580796.0,3225.0,651.0,350.0,36.0,0.0,25.0,43.0,0.0,3.0,51.0,2.0,0.0,85.0,6.0,0.0
2021-06-24,175.3820037841797,176.2429962158203,171.54249572753906,172.45399475097656,172.45399475097656,76640000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,578671.0,2547.0,319.0,220.0,39.0,0.0,36.0,47.0,0.0,4.0,48.0,5.0,0.0,70.0,42.0,0.0
2021-06-25,173.1999969482422,173.24099731445312,169.70899963378906,170.072998046875,170.072998046875,78820000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,536386.0,2213.0,239.0,129.0,33.0,0.0,30.0,37.0,0.0,2.0,104.0,0.0,9.0,315.0,9.0,0.0
2021-06-28,170.8000030517578,172.39999389648438,170.67550659179688,172.1945037841797,172.1945037841797,44856000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,492324.0,1643.0,241.0,72.0,43.0,0.0,16.0,46.0,1.0,0.0,35.0,0.0,0.0,27.0,41.0,0.0
2021-06-29,171.9409942626953,172.80149841308594,171.15150451660156,172.40699768066406,172.40699768066406,41968000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,571552.0,2080.0,337.0,141.0,43.0,1.0,18.0,26.0,0.0,4.0,32.0,2.0,0.0,30.0,10.0,0.0
2021-06-30,172.05299377441406,173.5800018310547,171.75,172.00799560546875,172.00799560546875,48080000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,585279.0,2222.0,309.0,122.0,124.0,0.0,11.0,31.0,2.0,1.0,43.0,1.0,9.0,44.0,17.0,0.0
2021-07-01,171.73049926757812,172.85000610351562,170.4709930419922,171.64849853515625,171.64849853515625,40742000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,575154.0,2052.0,237.0,103.0,29.0,0.0,12.0,23.0,0.0,4.0,12.0,1.0,17.0,43.0,26.0,0.0
2021-07-02,172.58200073242188,175.58599853515625,171.8459930419922,175.5489959716797,175.5489959716797,63388000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,524195.0,1726.0,239.0,87.0,26.0,0.0,10.0,39.0,1.0,1.0,9.0,1.0,1.0,53.0,33.0,0.0
2021-07-06,176.5054931640625,184.2740020751953,176.4499969482422,183.78700256347656,183.78700256347656,134896000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,525647.0,2395.0,240.0,88.0,59.0,0.0,16.0,36.0,0.0,12.0,31.0,5.0,0.0,46.0,128.0,0.0
2021-07-07,185.86900329589844,186.7100067138672,183.94549560546875,184.82899475097656,184.82899475097656,106562000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,555469.0,1905.0,256.0,96.0,54.0,0.0,12.0,27.0,0.0,10.0,5.0,2.0,1.0,22.0,45.0,0.0
2021-07-08,182.1779937744141,187.9994964599609,181.05599975585935,186.57049560546875,186.57049560546875,103612000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,545516.0,1634.0,195.0,70.0,54.0,0.0,14.0,27.0,0.0,1.0,25.0,1.0,1.0,23.0,3.0,0.0
2021-07-09,186.12600708007807,187.3999938964844,184.6699981689453,185.9669952392578,185.9669952392578,74964000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,528943.0,1668.0,260.0,67.0,63.0,0.0,10.0,18.0,0.0,5.0,33.0,2.0,0.0,49.0,21.0,0.0
2021-07-12,187.1999969482422,187.864501953125,184.8394927978516,185.9275054931641,185.9275054931641,51432000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,484466.0,1675.0,274.0,157.0,47.0,0.0,16.0,37.0,0.0,3.0,43.0,2.0,0.0,15.0,6.0,0.0
2021-07-13,185.10499572753903,188.6540069580078,183.5659942626953,183.8679962158203,183.8679962158203,76918000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,555987.0,2044.0,230.0,108.0,50.0,0.0,22.0,45.0,0.0,3.0,40.0,0.0,0.0,47.0,11.0,0.0
2021-07-14,185.4425048828125,185.88299560546875,183.04150390625,184.08399963378903,184.08399963378903,65932000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,569940.0,2461.0,292.0,140.0,79.0,0.0,7.0,14.0,0.0,4.0,64.0,2.0,33.0,85.0,2.0,0.0
2021-07-15,184.7100067138672,184.7700042724609,181.04600524902344,181.55999755859372,181.55999755859372,63706000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,575548.0,2232.0,294.0,98.0,59.0,0.0,18.0,21.0,0.0,7.0,53.0,0.0,130.0,149.0,12.0,0.0
2021-07-16,181.66549682617188,182.3029937744141,178.5229949951172,178.68150329589844,178.68150329589844,80874000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,518600.0,1641.0,261.0,111.0,60.0,1.0,7.0,12.0,0.0,0.0,27.0,1.0,41.0,54.0,12.0,0.0
2021-07-19,176.62899780273438,177.510498046875,174.95799255371094,177.47950744628906,177.47950744628906,75692000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,484781.0,1926.0,249.0,89.0,105.0,0.0,14.0,26.0,0.0,3.0,8.0,1.0,15.0,79.0,24.0,0.0
2021-07-20,178.36599731445312,179.60000610351562,175.89999389648438,178.6595001220703,178.6595001220703,65114000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,535448.0,3498.0,366.0,161.0,47.0,0.0,22.0,37.0,0.0,10.0,14.0,2.0,4.0,48.0,38.0,0.0
2021-07-21,178.81900024414062,179.32249450683594,177.1820068359375,179.25999450683594,179.25999450683594,46380000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,534391.0,2270.0,266.0,193.0,35.0,0.0,5.0,15.0,0.0,6.0,10.0,1.0,2.0,28.0,9.0,0.0
2021-07-22,179.3614959716797,182.00100708007807,179.11349487304688,181.9015045166016,181.9015045166016,65308000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,537456.0,2371.0,331.0,225.0,87.0,0.0,6.0,12.0,1.0,9.0,49.0,22.0,9.0,69.0,7.0,0.0
2021-07-23,182.0,183.3054962158203,181.1020050048828,182.83200073242188,182.83200073242188,48726000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,490773.0,2166.0,317.0,127.0,81.0,0.0,8.0,20.0,3.0,24.0,19.0,3.0,5.0,111.0,10.0,0.0
2021-07-26,183.6584930419922,185.60400390625,182.3625030517578,184.99099731445312,184.99099731445312,58002000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,476866.0,2657.0,408.0,115.0,67.0,0.0,27.0,41.0,0.0,61.0,13.0,1.0,1.0,32.0,15.0,0.0
2021-07-27,184.9250030517578,184.9250030517578,179.3074951171875,181.3195037841797,181.3195037841797,82638000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,545887.0,2319.0,265.0,131.0,52.0,0.0,15.0,36.0,0.0,85.0,11.0,0.0,2.0,48.0,12.0,0.0
2021-07-28,181.68899536132807,182.92100524902344,180.0500030517578,181.51600646972656,181.51600646972656,59988000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,563459.0,1615.0,256.0,73.0,43.0,0.0,20.0,27.0,1.0,41.0,22.0,4.0,1.0,44.0,15.0,0.0
2021-07-29,181.3874969482422,181.8975067138672,179.00050354003906,179.99600219726562,179.99600219726562,110400000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,583209.0,2198.0,308.0,160.0,47.0,1.0,25.0,46.0,0.0,368.0,26.0,2.0,6.0,66.0,16.0,0.0
2021-07-30,167.3975067138672,168.40699768066406,165.3489990234375,166.37950134277344,166.37950134277344,199312000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,553045.0,2831.0,303.0,216.0,27.0,0.0,106.0,131.0,1.0,442.0,10.0,2.0,3.0,298.0,8.0,0.0
2021-08-02,167.65499877929688,167.9459991455078,165.85000610351562,166.57400512695312,166.57400512695312,67078000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,478107.0,1657.0,349.0,94.0,25.0,0.0,61.0,71.0,0.0,55.0,19.0,6.0,3.0,61.0,3.0,0.0
2021-08-03,167.03599548339844,169.5500030517578,164.98849487304688,168.31199645996094,168.31199645996094,83146000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,557598.0,2172.0,440.0,117.0,70.0,4.0,59.0,60.0,0.0,34.0,13.0,6.0,0.0,71.0,37.0,0.0
2021-08-04,168.96749877929688,169.44400024414062,167.2779998779297,167.73599243164062,167.73599243164062,43678000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,587343.0,1866.0,359.0,186.0,51.0,1.0,33.0,38.0,0.0,30.0,28.0,11.0,1.0,45.0,23.0,0.0
2021-08-05,167.81100463867188,169.4499969482422,167.04600524902344,168.79949951171875,168.79949951171875,48670000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,595191.0,2372.0,350.0,198.0,44.0,1.0,35.0,42.0,0.0,20.0,22.0,1.0,0.0,61.0,10.0,0.0
2021-08-06,168.75,168.75,166.45199584960938,167.2469940185547,167.2469940185547,52752000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,530537.0,2264.0,314.0,138.0,19.0,2.0,21.0,28.0,0.0,13.0,91.0,4.0,0.0,43.0,7.0,0.0
2021-08-09,167.1804962158203,167.74400329589844,166.42599487304688,167.093505859375,167.093505859375,42964000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,467195.0,1807.0,220.0,145.0,23.0,0.0,21.0,34.0,0.0,15.0,18.0,3.0,0.0,191.0,18.0,0.0
2021-08-10,167.25050354003906,167.89999389648438,165.75,166.03399658203125,166.03399658203125,48252000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,540595.0,1920.0,231.0,244.0,22.0,1.0,33.0,36.0,0.0,15.0,8.0,0.0,4.0,98.0,14.0,0.0
2021-08-11,166.57249450683594,166.88499450683594,163.88949584960938,164.60549926757812,164.60549926757812,58944000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,553794.0,1781.0,253.0,98.0,28.0,1.0,25.0,31.0,0.0,9.0,43.0,4.0,0.0,54.0,11.0,0.0
2021-08-12,164.5,165.72549438476562,163.48350524902344,165.1750030517578,165.1750030517578,46282000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,553487.0,1639.0,257.0,123.0,57.0,4.0,28.0,38.0,2.0,11.0,9.0,1.0,1.0,42.0,4.0,0.0
2021-08-13,165.2834930419922,165.30349731445312,164.14999389648438,164.69850158691406,164.69850158691406,41134000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,498712.0,1656.0,329.0,120.0,6.0,0.0,22.0,30.0,0.0,22.0,15.0,13.0,1.0,25.0,1.0,0.0
2021-08-16,164.14999389648438,165.0,160.55650329589844,164.94949340820312,164.94949340820312,66394000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,469060.0,1292.0,195.0,63.0,29.0,0.0,21.0,32.0,0.0,4.0,8.0,2.0,6.0,34.0,17.0,0.0
2021-08-17,163.875,164.02450561523438,161.28399658203125,162.09800720214844,162.09800720214844,67758000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,523963.0,1454.0,239.0,105.0,82.0,0.0,38.0,45.0,0.0,5.0,13.0,11.0,0.0,21.0,8.0,0.0
